timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-20 16:17:12.460,,,,,,28.54,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,12.0
2026-07-20 16:17:12.721,,,,,,28.54,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,13.0
2026-07-20 16:17:12.860,,,,,,28.54,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,13.0
2026-07-20 16:17:13.060,,,,,,28.54,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,13.0
2026-07-20 16:17:13.260,,,,,,28.54,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,13.0
2026-07-20 16:17:13.460,,,,,,28.54,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,13.0
2026-07-20 16:17:13.721,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,14.0
2026-07-20 16:17:13.886,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,14.0
2026-07-20 16:17:14.060,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,14.0
2026-07-20 16:17:14.260,,,,,,28.54,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,14.0
2026-07-20 16:17:14.460,,,,,,28.54,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,14.0
2026-07-20 16:17:14.721,,,,,,28.54,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,15.0
2026-07-20 16:17:14.860,,,,,,28.54,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,15.0
2026-07-20 16:17:15.060,,,,,,28.54,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,15.0
2026-07-20 16:17:15.260,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,15.0
2026-07-20 16:17:15.460,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,15.0
2026-07-20 16:17:15.721,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,16.0
2026-07-20 16:17:15.861,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,16.0
2026-07-20 16:17:16.060,,,,,,28.54,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,16.0
2026-07-20 16:17:16.260,,,,,,28.54,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,16.0
2026-07-20 16:17:16.460,,,,,,28.54,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,16.0
2026-07-20 16:17:16.721,,,,,,28.55,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,17.0
2026-07-20 16:17:16.883,,,,,,28.55,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,17.0
2026-07-20 16:17:17.060,,,,,,28.55,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,17.0
2026-07-20 16:17:17.260,,,,,,28.54,927.8,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,17.0
2026-07-20 16:17:17.460,,,,,,28.54,927.8,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,17.0
2026-07-20 16:17:17.721,,,,,,28.54,927.8,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,18.0
2026-07-20 16:17:17.886,,,,,,28.54,927.8,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,18.0
2026-07-20 16:17:18.060,,,,,,28.54,927.8,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,18.0
2026-07-20 16:17:18.260,,,,,,28.54,927.8,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,18.0
2026-07-20 16:17:18.460,,,,,,28.54,927.8,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,18.0
2026-07-20 16:17:18.720,,,,,,28.55,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,19.0
2026-07-20 16:17:18.859,,,,,,28.55,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,19.0
2026-07-20 16:17:19.060,,,,,,28.55,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,0.0,19.0
2026-07-20 16:17:19.260,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,19.0
2026-07-20 16:17:19.460,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,19.0
2026-07-20 16:17:19.722,,,,,,28.54,927.8,17.9,-40.0,0.0,1.0,0.0,0.0,0.0,20.0
2026-07-20 16:17:19.894,,,,,,28.54,927.8,17.9,-40.0,0.0,1.0,0.0,0.0,0.0,20.0
2026-07-20 16:17:20.060,,,,,,28.54,927.8,17.9,-40.0,0.0,1.0,0.0,0.0,0.0,20.0
2026-07-20 16:17:20.260,,,,,,28.55,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,20.0
2026-07-20 16:17:20.460,,,,,,28.55,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,20.0
2026-07-20 16:17:20.720,,,,,,28.55,927.8,19.4,-40.0,0.0,1.0,0.0,0.0,0.0,21.0
2026-07-20 16:17:20.864,,,,,,28.55,927.8,19.4,-40.0,0.0,1.0,0.0,0.0,0.0,21.0
2026-07-20 16:17:21.060,,,,,,28.55,927.8,19.4,-40.0,0.0,1.0,0.0,0.0,0.0,21.0
2026-07-20 16:17:21.260,,,,,,28.55,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,21.0
2026-07-20 16:17:21.460,,,,,,28.55,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,21.0
2026-07-20 16:17:21.721,,,,,,28.55,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,0.0,22.0
2026-07-20 16:17:21.879,,,,,,28.55,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,0.0,22.0
2026-07-20 16:17:22.060,,,,,,28.55,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,0.0,22.0
2026-07-20 16:17:22.260,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,22.0
2026-07-20 16:17:22.460,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,22.0
2026-07-20 16:17:22.721,,,,,,28.54,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,23.0
