timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,hv,iso_duty,safe,up_s
2026-07-20 15:43:27.740,0.0,,,,,28.73,927.8,19.2,-40.0,0.0,1.0,0.0,0.0,148.0
2026-07-20 15:43:27.984,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,149.0
2026-07-20 15:43:28.150,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,149.0
2026-07-20 15:43:28.339,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,149.0
2026-07-20 15:43:28.540,0.0,,,,,28.73,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,149.0
2026-07-20 15:43:28.740,0.0,,,,,28.73,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,149.0
2026-07-20 15:43:28.983,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,150.0
2026-07-20 15:43:29.166,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,150.0
2026-07-20 15:43:29.339,0.0,,,,,28.75,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,150.0
2026-07-20 15:43:29.539,0.0,,,,,28.73,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,150.0
2026-07-20 15:43:29.739,0.0,,,,,28.73,927.9,18.8,-40.0,0.0,1.0,0.0,0.0,150.0
2026-07-20 15:43:29.984,0.0,,,,,28.73,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,151.0
2026-07-20 15:43:30.140,0.0,,,,,28.73,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,151.0
2026-07-20 15:43:30.341,0.0,,,,,28.73,927.8,18.8,-40.0,0.0,1.0,0.0,0.0,151.0
2026-07-20 15:43:30.540,0.0,,,,,28.73,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,151.0
2026-07-20 15:43:30.739,0.0,,,,,28.73,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,151.0
2026-07-20 15:43:30.983,0.0,,,,,28.73,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,152.0
2026-07-20 15:43:31.172,0.0,,,,,28.73,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,152.0
2026-07-20 15:43:31.340,0.0,,,,,28.73,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,152.0
2026-07-20 15:43:31.540,0.0,,,,,28.73,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,152.0
2026-07-20 15:43:31.739,0.0,,,,,28.73,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,152.0
2026-07-20 15:43:31.983,0.0,,,,,28.73,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,153.0
2026-07-20 15:43:32.155,0.0,,,,,28.73,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,153.0
2026-07-20 15:43:32.339,0.0,,,,,28.73,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,153.0
2026-07-20 15:43:32.539,0.0,,,,,28.73,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,153.0
2026-07-20 15:43:32.743,0.0,,,,,28.73,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,153.0
2026-07-20 15:43:32.983,0.0,,,,,28.72,927.8,19.0,-40.0,0.0,1.0,0.0,0.0,154.0
2026-07-20 15:43:33.167,0.0,,,,,28.72,927.8,19.0,-40.0,0.0,1.0,0.0,0.0,154.0
2026-07-20 15:43:33.340,0.0,,,,,28.72,927.8,19.0,-40.0,0.0,1.0,0.0,0.0,154.0
2026-07-20 15:43:33.539,0.0,,,,,28.73,927.8,18.9,-40.0,0.0,1.0,0.0,0.0,154.0
2026-07-20 15:43:33.740,0.0,,,,,28.73,927.8,18.9,-40.0,0.0,1.0,0.0,0.0,154.0
2026-07-20 15:43:33.983,0.0,,,,,28.73,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,155.0
2026-07-20 15:43:34.139,0.0,,,,,28.73,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,155.0
2026-07-20 15:43:34.340,0.0,,,,,28.73,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,155.0
2026-07-20 15:43:34.539,0.0,,,,,28.72,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,155.0
2026-07-20 15:43:34.740,0.0,,,,,28.72,927.8,19.1,-40.0,0.0,1.0,0.0,0.0,155.0
2026-07-20 15:43:34.984,0.0,,,,,28.72,927.8,18.9,-40.0,0.0,1.0,0.0,0.0,156.0
2026-07-20 15:43:35.161,0.0,,,,,28.72,927.8,18.9,-40.0,0.0,1.0,0.0,0.0,156.0
2026-07-20 15:43:35.340,0.0,,,,,28.72,927.8,18.9,-40.0,0.0,1.0,0.0,0.0,156.0
2026-07-20 15:43:35.540,0.0,,,,,28.73,927.8,18.3,-40.0,0.0,1.0,0.0,0.0,156.0
2026-07-20 15:43:35.740,0.0,,,,,28.73,927.8,18.3,-40.0,0.0,1.0,0.0,0.0,156.0
2026-07-20 15:43:35.983,0.0,,,,,28.73,927.7,19.0,-40.0,0.0,1.0,0.0,0.0,157.0
2026-07-20 15:43:36.165,0.0,,,,,28.73,927.7,19.0,-40.0,0.0,1.0,0.0,0.0,157.0
2026-07-20 15:43:36.340,0.0,,,,,28.73,927.7,19.0,-40.0,0.0,1.0,0.0,0.0,157.0
2026-07-20 15:43:36.539,0.0,,,,,28.72,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,157.0
2026-07-20 15:43:36.740,0.0,,,,,28.72,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,157.0
2026-07-20 15:43:36.983,0.0,,,,,28.73,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,158.0
2026-07-20 15:43:37.153,0.0,,,,,28.73,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,158.0
2026-07-20 15:43:37.340,0.0,,,,,28.73,927.8,19.5,-40.0,0.0,1.0,0.0,0.0,158.0
2026-07-20 15:43:37.539,0.0,,,,,28.72,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,158.0
2026-07-20 15:43:37.739,0.0,,,,,28.72,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,158.0
2026-07-20 15:43:37.984,0.0,,,,,28.72,927.8,18.6,-40.0,0.0,1.0,0.0,0.0,159.0
2026-07-20 15:43:38.167,0.0,,,,,28.72,927.8,18.6,-40.0,0.0,1.0,0.0,0.0,159.0
2026-07-20 15:43:38.339,0.0,,,,,28.72,927.8,18.6,-40.0,0.0,1.0,0.0,0.0,159.0
2026-07-20 15:43:38.540,0.0,,,,,28.73,927.8,18.6,-40.0,0.0,1.0,0.0,0.0,159.0
2026-07-20 15:43:38.741,0.0,,,,,28.73,927.8,18.6,-40.0,0.0,1.0,0.0,0.0,159.0
2026-07-20 15:43:38.983,0.0,,,,,28.73,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,160.0
2026-07-20 15:43:39.167,0.0,,,,,28.73,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,160.0
2026-07-20 15:43:39.340,0.0,,,,,28.73,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,160.0
2026-07-20 15:43:39.540,0.0,,,,,28.72,927.7,18.8,-40.0,0.0,1.0,0.0,0.0,160.0
2026-07-20 15:43:39.739,0.0,,,,,28.72,927.7,18.8,-40.0,0.0,1.0,0.0,0.0,160.0
2026-07-20 15:43:39.983,0.0,,,,,28.73,927.8,19.3,-30.0,0.0,1.0,0.0,0.0,161.0
2026-07-20 15:43:40.163,0.0,,,,,28.73,927.8,19.3,-30.0,0.0,1.0,0.0,0.0,161.0
2026-07-20 15:43:40.340,0.0,,,,,28.73,927.8,19.3,-30.0,0.0,1.0,0.0,0.0,161.0
2026-07-20 15:43:40.540,0.0,,,,,28.72,927.8,18.5,-30.0,0.0,1.0,0.0,0.0,161.0
2026-07-20 15:43:40.740,0.0,,,,,28.72,927.8,18.5,-30.0,0.0,1.0,0.0,0.0,161.0
2026-07-20 15:43:40.984,0.0,,,,,28.72,927.8,19.4,-30.0,0.0,1.0,0.0,0.0,162.0
2026-07-20 15:43:41.156,0.0,,,,,28.72,927.8,19.4,-30.0,0.0,1.0,0.0,0.0,162.0
2026-07-20 15:43:41.339,0.0,,,,,28.72,927.8,19.4,-30.0,0.0,1.0,0.0,0.0,162.0
2026-07-20 15:43:41.539,0.0,,,,,28.72,927.7,19.4,-30.0,0.0,1.0,0.0,0.0,162.0
2026-07-20 15:43:41.742,0.0,,,,,28.72,927.7,19.4,-30.0,0.0,1.0,0.0,0.0,162.0
2026-07-20 15:43:41.983,0.0,,,,,28.72,927.8,19.5,-30.0,0.0,1.0,0.0,0.0,163.0
2026-07-20 15:43:42.169,0.0,,,,,28.72,927.8,19.5,-30.0,0.0,1.0,0.0,0.0,163.0
2026-07-20 15:43:42.339,0.0,,,,,28.72,927.8,19.5,-30.0,0.0,1.0,0.0,0.0,163.0
2026-07-20 15:43:42.540,0.0,,,,,28.72,927.8,18.6,-30.0,0.0,1.0,0.0,0.0,163.0
2026-07-20 15:43:42.741,0.0,,,,,28.72,927.8,18.6,-30.0,0.0,1.0,0.0,0.0,163.0
