timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-20 16:37:01.521,,,,,,28.54,927.9,19.8,-40.0,0.0,1.0,0.0,0.0,0.0,40.0
2026-07-20 16:37:01.721,,,,,,28.54,927.9,19.8,-40.0,0.0,1.0,0.0,0.0,0.0,40.0
2026-07-20 16:37:01.921,,,,,,28.55,927.9,19.2,-40.0,0.0,1.0,0.0,0.0,0.0,40.0
2026-07-20 16:37:02.120,,,,,,28.55,927.9,19.2,-40.0,0.0,1.0,0.0,0.0,0.0,40.0
2026-07-20 16:37:02.381,,,,,,28.55,927.9,19.7,-40.0,0.0,1.0,0.0,0.0,0.0,41.0
2026-07-20 16:37:02.521,,,,,,28.55,927.9,19.7,-40.0,0.0,1.0,0.0,0.0,0.0,41.0
2026-07-20 16:37:02.721,,,,,,28.55,927.9,19.7,-40.0,0.0,1.0,0.0,0.0,0.0,41.0
2026-07-20 16:37:02.921,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,41.0
2026-07-20 16:37:03.120,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,41.0
2026-07-20 16:37:03.381,,,,,,28.55,927.8,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,42.0
2026-07-20 16:37:03.537,,,,,,28.55,927.8,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,42.0
2026-07-20 16:37:03.721,,,,,,28.55,927.8,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,42.0
2026-07-20 16:37:03.921,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,42.0
2026-07-20 16:37:04.121,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,42.0
2026-07-20 16:37:04.381,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,43.0
2026-07-20 16:37:04.523,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,43.0
2026-07-20 16:37:04.721,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,43.0
2026-07-20 16:37:04.920,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,43.0
2026-07-20 16:37:05.120,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,43.0
2026-07-20 16:37:05.382,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,44.0
2026-07-20 16:37:05.535,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,44.0
2026-07-20 16:37:05.720,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,44.0
2026-07-20 16:37:05.920,,,,,,28.55,927.9,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,44.0
2026-07-20 16:37:06.120,,,,,,28.55,927.9,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,44.0
2026-07-20 16:37:06.381,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,45.0
2026-07-20 16:37:06.520,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,45.0
2026-07-20 16:37:06.721,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,45.0
2026-07-20 16:37:06.920,,,,,,28.56,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,45.0
2026-07-20 16:37:07.121,,,,,,28.56,927.8,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,45.0
2026-07-20 16:37:07.381,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,46.0
2026-07-20 16:37:07.521,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,46.0
2026-07-20 16:37:07.721,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,46.0
2026-07-20 16:37:07.921,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,46.0
2026-07-20 16:37:08.121,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,46.0
2026-07-20 16:37:08.381,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,47.0
2026-07-20 16:37:08.521,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,47.0
2026-07-20 16:37:08.720,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,47.0
2026-07-20 16:37:08.921,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,47.0
2026-07-20 16:37:09.120,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,47.0
2026-07-20 16:37:09.381,,,,,,28.55,927.9,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,48.0
2026-07-20 16:37:09.521,,,,,,28.55,927.9,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,48.0
2026-07-20 16:37:09.720,,,,,,28.55,927.9,19.3,-40.0,0.0,1.0,0.0,0.0,0.0,48.0
2026-07-20 16:37:09.931,,,,,,28.56,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,48.0
2026-07-20 16:37:10.121,,,,,,28.56,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,48.0
2026-07-20 16:37:10.381,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,49.0
2026-07-20 16:37:10.545,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,49.0
2026-07-20 16:37:10.721,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,49.0
2026-07-20 16:37:10.921,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,49.0
2026-07-20 16:37:11.121,,,,,,28.55,927.8,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,49.0
2026-07-20 16:37:11.381,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,50.0
2026-07-20 16:37:11.540,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,50.0
2026-07-20 16:37:11.721,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,50.0
2026-07-20 16:37:11.921,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,50.0
2026-07-20 16:37:12.120,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,50.0
2026-07-20 16:37:12.381,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,51.0
2026-07-20 16:37:12.520,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,51.0
2026-07-20 16:37:12.720,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,51.0
2026-07-20 16:37:12.934,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,51.0
2026-07-20 16:37:13.120,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,51.0
2026-07-20 16:37:13.383,,,,,,28.55,927.8,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,52.0
2026-07-20 16:37:13.539,,,,,,28.55,927.8,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,52.0
2026-07-20 16:37:13.720,,,,,,28.55,927.8,18.2,-40.0,0.0,1.0,0.0,0.0,0.0,52.0
2026-07-20 16:37:13.920,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,52.0
2026-07-20 16:37:14.120,,,,,,28.55,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,52.0
2026-07-20 16:37:14.381,,,,,,28.56,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,53.0
2026-07-20 16:37:14.536,,,,,,28.56,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,53.0
2026-07-20 16:37:14.721,,,,,,28.56,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,53.0
2026-07-20 16:37:14.920,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,53.0
2026-07-20 16:37:15.120,,,,,,28.55,927.9,18.5,-40.0,0.0,1.0,0.0,0.0,0.0,53.0
2026-07-20 16:37:15.380,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,54.0
2026-07-20 16:37:15.520,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,54.0
2026-07-20 16:37:15.721,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,54.0
2026-07-20 16:37:15.921,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,54.0
2026-07-20 16:37:16.120,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,54.0
2026-07-20 16:37:16.381,,,,,,28.56,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,55.0
2026-07-20 16:37:16.547,,,,,,28.56,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,55.0
2026-07-20 16:37:16.721,,,,,,28.56,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,55.0
2026-07-20 16:37:16.921,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,55.0
2026-07-20 16:37:17.121,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,55.0
2026-07-20 16:37:17.381,,,,,,28.55,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,56.0
2026-07-20 16:37:17.541,,,,,,28.55,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,56.0
2026-07-20 16:37:17.721,,,,,,28.55,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,56.0
2026-07-20 16:37:17.921,,,,,,28.56,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,56.0
2026-07-20 16:37:18.134,,,,,,28.56,927.9,18.6,-40.0,0.0,1.0,0.0,0.0,0.0,56.0
2026-07-20 16:37:18.380,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,57.0
2026-07-20 16:37:18.520,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,57.0
2026-07-20 16:37:18.720,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,57.0
2026-07-20 16:37:18.920,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,57.0
2026-07-20 16:37:19.120,,,,,,28.55,927.9,18.3,-40.0,0.0,1.0,0.0,0.0,0.0,57.0
2026-07-20 16:37:19.380,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,58.0
2026-07-20 16:37:19.520,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,58.0
2026-07-20 16:37:19.720,,,,,,28.56,927.8,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,58.0
2026-07-20 16:37:19.921,,,,,,28.55,927.9,18.0,-40.0,0.0,1.0,0.0,0.0,0.0,58.0
2026-07-20 16:37:20.120,,,,,,28.55,927.9,18.0,-40.0,0.0,1.0,0.0,0.0,0.0,58.0
2026-07-20 16:37:20.381,,,,,,28.56,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,59.0
2026-07-20 16:37:20.542,,,,,,28.56,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,59.0
2026-07-20 16:37:20.720,,,,,,28.56,927.9,18.1,-40.0,0.0,1.0,0.0,0.0,0.0,59.0
2026-07-20 16:37:20.921,,,,,,28.55,927.9,17.9,-40.0,0.0,1.0,0.0,0.0,0.0,59.0
2026-07-20 16:37:21.120,,,,,,28.55,927.9,17.9,-40.0,0.0,1.0,0.0,0.0,0.0,59.0
2026-07-20 16:37:21.381,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,60.0
2026-07-20 16:37:21.534,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,60.0
2026-07-20 16:37:21.720,,,,,,28.55,927.9,19.0,-40.0,0.0,1.0,0.0,0.0,0.0,60.0
2026-07-20 16:37:21.920,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,60.0
2026-07-20 16:37:22.126,,,,,,28.55,927.9,19.1,-40.0,0.0,1.0,0.0,0.0,0.0,60.0
2026-07-20 16:37:22.381,,,,,,28.55,927.9,18.0,-40.0,0.0,1.0,0.0,0.0,0.0,61.0
2026-07-20 16:37:22.541,,,,,,28.55,927.9,18.0,-40.0,0.0,1.0,0.0,0.0,0.0,61.0
2026-07-20 16:37:22.720,,,,,,28.55,927.9,18.0,-40.0,0.0,1.0,0.0,0.0,0.0,61.0
2026-07-20 16:37:22.920,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,61.0
2026-07-20 16:37:23.119,,,,,,28.56,927.9,18.4,-40.0,0.0,1.0,0.0,0.0,0.0,61.0
2026-07-20 16:37:23.381,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,62.0
2026-07-20 16:37:23.535,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,62.0
2026-07-20 16:37:23.720,,,,,,28.55,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,62.0
2026-07-20 16:37:23.920,,,,,,28.57,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,62.0
2026-07-20 16:37:24.120,,,,,,28.57,927.9,18.7,-40.0,0.0,1.0,0.0,0.0,0.0,62.0
2026-07-20 16:37:24.380,,,,,,28.56,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,63.0
2026-07-20 16:37:24.543,,,,,,28.56,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,63.0
2026-07-20 16:37:24.720,,,,,,28.56,927.9,18.9,-40.0,0.0,1.0,0.0,0.0,0.0,63.0
