timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-21 16:44:57.125,29.93,29.5,29.93,29.25,31.81,28.7,928.2,25.5,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-21 16:44:57.345,29.93,29.5,29.93,29.25,31.81,28.7,928.2,25.5,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-21 16:44:57.524,29.93,29.5,29.93,29.25,31.81,28.7,928.2,25.7,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-21 16:44:57.724,30.0,29.5,29.87,29.25,31.81,28.7,928.2,25.7,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-21 16:44:57.924,30.0,29.5,29.87,29.25,31.81,28.7,928.1,25.4,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-21 16:44:58.124,30.0,29.5,29.87,29.25,31.81,28.7,928.1,25.4,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-21 16:44:58.325,30.0,29.5,29.87,29.25,31.81,28.7,928.1,25.4,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-21 16:44:58.524,30.0,29.5,29.87,29.25,31.81,28.7,928.2,25.8,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-21 16:44:58.746,30.06,29.5,29.87,29.25,31.81,28.7,928.2,25.8,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-21 16:44:58.925,30.06,29.5,29.87,29.25,31.81,28.7,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,4.0
2026-07-21 16:44:59.123,30.06,29.5,29.87,29.25,31.81,28.7,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,4.0
2026-07-21 16:44:59.343,30.06,29.5,29.87,29.25,31.81,28.7,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,4.0
2026-07-21 16:44:59.524,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,4.0
2026-07-21 16:44:59.725,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,4.0
2026-07-21 16:44:59.925,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,5.0
2026-07-21 16:45:00.123,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,5.0
2026-07-21 16:45:00.324,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,5.0
2026-07-21 16:45:00.523,30.06,29.5,29.87,29.25,31.81,28.71,928.2,25.5,-40.0,0.0,0.0,0.0,0.0,1.0,5.0
2026-07-21 16:45:00.723,30.12,29.5,29.87,29.25,31.87,28.71,928.2,25.5,-40.0,0.0,0.0,0.0,0.0,1.0,5.0
2026-07-21 16:45:00.924,30.12,29.5,29.87,29.25,31.87,28.7,928.1,25.5,-40.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-07-21 16:45:01.124,30.12,29.5,29.87,29.25,31.87,28.7,928.1,25.5,-40.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-07-21 16:45:01.324,30.12,29.5,29.87,29.25,31.87,28.7,928.1,25.5,-40.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-07-21 16:45:01.525,30.12,29.5,29.87,29.25,31.87,28.7,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-07-21 16:45:01.724,30.12,29.5,29.87,29.25,31.93,28.7,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,6.0
2026-07-21 16:45:01.934,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.2,-40.0,0.0,0.0,0.0,0.0,1.0,7.0
2026-07-21 16:45:02.124,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.2,-40.0,0.0,0.0,0.0,0.0,1.0,7.0
2026-07-21 16:45:02.324,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.2,-40.0,0.0,0.0,0.0,0.0,1.0,7.0
2026-07-21 16:45:02.524,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,7.0
2026-07-21 16:45:02.724,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.3,-40.0,0.0,0.0,0.0,0.0,1.0,7.0
2026-07-21 16:45:02.924,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.1,-40.0,0.0,0.0,0.0,0.0,1.0,8.0
2026-07-21 16:45:03.123,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.1,-40.0,0.0,0.0,0.0,0.0,1.0,8.0
2026-07-21 16:45:03.323,30.12,29.5,29.87,29.25,31.93,28.71,928.2,25.1,-40.0,0.0,0.0,0.0,0.0,1.0,8.0
