timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,hv,iso_duty,safe,up_s
2026-07-18 19:53:45.885,0.0,,,,,27.86,929.9,36.0,-40.0,0.0,1.0,0.0,0.0,875.0
2026-07-18 19:53:46.085,0.0,,,,,27.86,930.0,35.7,-40.0,0.0,1.0,0.0,0.0,875.0
2026-07-18 19:53:46.288,0.0,,,,,27.86,930.0,35.7,-40.0,0.0,1.0,0.0,0.0,875.0
2026-07-18 19:53:46.531,0.0,,,,,27.86,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,876.0
2026-07-18 19:53:46.699,0.0,,,,,27.86,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,876.0
2026-07-18 19:53:46.885,0.0,,,,,27.86,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,876.0
2026-07-18 19:53:47.086,0.0,,,,,27.86,930.0,35.8,-40.0,0.0,1.0,0.0,0.0,876.0
2026-07-18 19:53:47.294,0.0,,,,,27.86,930.0,35.8,-40.0,0.0,1.0,0.0,0.0,876.0
2026-07-18 19:53:47.529,0.0,,,,,27.86,930.0,36.1,-40.0,0.0,1.0,0.0,0.0,877.0
2026-07-18 19:53:47.689,0.0,,,,,27.86,930.0,36.1,-40.0,0.0,1.0,0.0,0.0,877.0
2026-07-18 19:53:47.886,0.0,,,,,27.86,930.0,36.1,-40.0,0.0,1.0,0.0,0.0,877.0
2026-07-18 19:53:48.085,0.0,,,,,27.87,930.0,35.8,-40.0,0.0,1.0,0.0,0.0,877.0
2026-07-18 19:53:48.286,0.0,,,,,27.87,930.0,35.8,-40.0,0.0,1.0,0.0,0.0,877.0
2026-07-18 19:53:48.529,0.0,,,,,27.87,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,878.0
2026-07-18 19:53:48.714,0.0,,,,,27.87,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,878.0
2026-07-18 19:53:48.885,0.0,,,,,27.87,929.9,35.7,-40.0,0.0,1.0,0.0,0.0,878.0
2026-07-18 19:53:49.085,0.0,,,,,27.86,930.0,34.9,-40.0,0.0,1.0,0.0,0.0,878.0
2026-07-18 19:53:49.286,0.0,,,,,27.86,930.0,34.9,-40.0,0.0,1.0,0.0,0.0,878.0
2026-07-18 19:53:49.530,0.0,,,,,27.86,929.8,35.5,-40.0,0.0,1.0,0.0,0.0,879.0
2026-07-18 19:53:49.702,0.0,,,,,27.86,929.8,35.5,-40.0,0.0,1.0,0.0,0.0,879.0
2026-07-18 19:53:49.886,0.0,,,,,27.86,929.8,35.5,-40.0,0.0,1.0,0.0,0.0,879.0
2026-07-18 19:53:50.086,0.0,,,,,27.85,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,879.0
2026-07-18 19:53:50.285,0.0,,,,,27.85,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,879.0
2026-07-18 19:53:50.529,0.0,,,,,27.86,929.9,35.6,-40.0,0.0,1.0,0.0,0.0,880.0
2026-07-18 19:53:50.712,0.0,,,,,27.86,929.9,35.6,-40.0,0.0,1.0,0.0,0.0,880.0
2026-07-18 19:53:50.885,0.0,,,,,27.86,929.9,35.6,-40.0,0.0,1.0,0.0,0.0,880.0
2026-07-18 19:53:51.085,0.0,,,,,27.86,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,880.0
2026-07-18 19:53:51.286,0.0,,,,,27.86,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,880.0
2026-07-18 19:53:51.529,0.0,,,,,27.86,929.9,35.2,-40.0,0.0,1.0,0.0,0.0,881.0
2026-07-18 19:53:51.685,0.0,,,,,27.86,929.9,35.2,-40.0,0.0,1.0,0.0,0.0,881.0
2026-07-18 19:53:51.885,0.0,,,,,27.86,929.9,35.2,-40.0,0.0,1.0,0.0,0.0,881.0
2026-07-18 19:53:52.085,0.0,,,,,27.85,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,881.0
2026-07-18 19:53:52.286,0.0,,,,,27.85,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,881.0
2026-07-18 19:53:52.529,0.0,,,,,27.87,930.0,35.1,-40.0,0.0,1.0,0.0,0.0,882.0
2026-07-18 19:53:52.685,0.0,,,,,27.87,930.0,35.1,-40.0,0.0,1.0,0.0,0.0,882.0
2026-07-18 19:53:52.886,0.0,,,,,27.87,930.0,35.1,-40.0,0.0,1.0,0.0,0.0,882.0
2026-07-18 19:53:53.085,0.0,,,,,27.86,930.0,34.5,-40.0,0.0,1.0,0.0,0.0,882.0
2026-07-18 19:53:53.305,0.0,,,,,27.86,930.0,34.5,-40.0,0.0,1.0,0.0,0.0,882.0
2026-07-18 19:53:53.529,0.0,,,,,27.86,930.0,35.5,-40.0,0.0,1.0,0.0,0.0,883.0
2026-07-18 19:53:53.686,0.0,,,,,27.86,930.0,35.5,-40.0,0.0,1.0,0.0,0.0,883.0
2026-07-18 19:53:53.885,0.0,,,,,27.86,930.0,35.5,-40.0,0.0,1.0,0.0,0.0,883.0
2026-07-18 19:53:54.085,0.0,,,,,27.86,930.0,35.4,-40.0,0.0,1.0,0.0,0.0,883.0
2026-07-18 19:53:54.286,0.0,,,,,27.86,930.0,35.4,-40.0,0.0,1.0,0.0,0.0,883.0
2026-07-18 19:53:54.529,0.0,,,,,27.86,930.0,35.3,-40.0,0.0,1.0,0.0,0.0,884.0
2026-07-18 19:53:54.685,0.0,,,,,27.86,930.0,35.3,-40.0,0.0,1.0,0.0,0.0,884.0
2026-07-18 19:53:54.885,0.0,,,,,27.86,930.0,35.3,-40.0,0.0,1.0,0.0,0.0,884.0
2026-07-18 19:53:55.086,0.0,,,,,27.87,930.0,34.9,-40.0,0.0,1.0,0.0,0.0,884.0
2026-07-18 19:53:55.285,0.0,,,,,27.87,930.0,34.9,-40.0,0.0,1.0,0.0,0.0,884.0
2026-07-18 19:53:55.529,0.0,,,,,27.87,930.0,35.6,-40.0,0.0,1.0,0.0,0.0,885.0
2026-07-18 19:53:55.686,0.0,,,,,27.87,930.0,35.6,-40.0,0.0,1.0,0.0,0.0,885.0
2026-07-18 19:53:55.885,0.0,,,,,27.87,930.0,35.6,-40.0,0.0,1.0,0.0,0.0,885.0
2026-07-18 19:53:56.085,0.0,,,,,27.86,930.0,35.1,-40.0,0.0,1.0,0.0,0.0,885.0
2026-07-18 19:53:56.285,0.0,,,,,27.86,930.0,35.1,-40.0,0.0,1.0,0.0,0.0,885.0
2026-07-18 19:53:56.529,0.0,,,,,27.86,929.9,34.6,-40.0,0.0,1.0,0.0,0.0,886.0
2026-07-18 19:53:56.685,0.0,,,,,27.86,929.9,34.6,-40.0,0.0,1.0,0.0,0.0,886.0
2026-07-18 19:53:56.885,0.0,,,,,27.86,929.9,34.6,-40.0,0.0,1.0,0.0,0.0,886.0
2026-07-18 19:53:57.085,0.0,,,,,27.86,929.9,35.0,-40.0,0.0,1.0,0.0,0.0,886.0
2026-07-18 19:53:57.285,0.0,,,,,27.86,929.9,35.0,-40.0,0.0,1.0,0.0,0.0,886.0
2026-07-18 19:53:57.530,0.0,,,,,27.87,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,887.0
2026-07-18 19:53:57.700,0.0,,,,,27.87,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,887.0
2026-07-18 19:53:57.886,0.0,,,,,27.87,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,887.0
2026-07-18 19:53:58.085,0.0,,,,,27.86,929.9,35.0,-40.0,0.0,1.0,0.0,0.0,887.0
2026-07-18 19:53:58.285,0.0,,,,,27.86,929.9,35.0,-40.0,0.0,1.0,0.0,0.0,887.0
2026-07-18 19:53:58.529,0.0,,,,,27.86,930.0,35.0,-40.0,0.0,1.0,0.0,0.0,888.0
2026-07-18 19:53:58.704,0.0,,,,,27.86,930.0,35.0,-40.0,0.0,1.0,0.0,0.0,888.0
2026-07-18 19:53:58.885,0.0,,,,,27.86,930.0,35.0,-40.0,0.0,1.0,0.0,0.0,888.0
2026-07-18 19:53:59.086,0.0,,,,,27.85,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,888.0
2026-07-18 19:53:59.286,0.0,,,,,27.85,929.9,35.1,-40.0,0.0,1.0,0.0,0.0,888.0
2026-07-18 19:53:59.530,0.0,,,,,27.86,929.9,34.7,-40.0,0.0,1.0,0.0,0.0,889.0
