timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-20 21:13:00.653,,,,,,28.09,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,8.0
2026-07-20 21:13:00.901,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-07-20 21:13:01.052,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-07-20 21:13:01.252,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-07-20 21:13:01.453,,,,,,28.07,929.6,18.8,-40.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-07-20 21:13:01.653,,,,,,28.07,929.6,18.8,-40.0,0.0,0.0,0.0,0.0,0.0,9.0
2026-07-20 21:13:01.901,,,,,,28.07,929.6,19.4,-40.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-07-20 21:13:02.063,,,,,,28.07,929.6,19.4,-40.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-07-20 21:13:02.252,,,,,,28.07,929.6,19.4,-40.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-07-20 21:13:02.453,,,,,,28.07,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-07-20 21:13:02.653,,,,,,28.07,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,10.0
2026-07-20 21:13:02.900,,,,,,28.09,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-07-20 21:13:03.055,,,,,,28.09,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-07-20 21:13:03.253,,,,,,28.09,929.6,19.1,-40.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-07-20 21:13:03.453,,,,,,28.06,929.5,19.0,-40.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-07-20 21:13:03.653,,,,,,28.06,929.5,19.0,-40.0,0.0,0.0,0.0,0.0,0.0,11.0
2026-07-20 21:13:03.900,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,12.0
2026-07-20 21:13:04.052,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,12.0
2026-07-20 21:13:04.252,,,,,,28.07,929.6,19.3,-40.0,0.0,0.0,0.0,0.0,0.0,12.0
2026-07-20 21:13:04.453,,,,,,28.07,929.6,18.8,-40.0,0.0,0.0,0.0,0.0,0.0,12.0
2026-07-20 21:13:04.653,,,,,,28.07,929.6,18.8,-40.0,0.0,0.0,0.0,0.0,0.0,12.0
