timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-20 21:54:23.192,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-07-20 21:54:23.449,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-20 21:54:23.592,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-20 21:54:23.793,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-20 21:54:23.992,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-20 21:54:24.192,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,2.0
2026-07-20 21:54:24.432,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-20 21:54:24.593,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-20 21:54:24.792,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-20 21:54:24.993,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-20 21:54:25.192,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,3.0
2026-07-20 21:54:25.432,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-07-20 21:54:25.592,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-07-20 21:54:25.792,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-07-20 21:54:25.993,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-07-20 21:54:26.192,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,4.0
2026-07-20 21:54:26.432,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-07-20 21:54:26.594,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-07-20 21:54:26.793,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-07-20 21:54:26.992,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-07-20 21:54:27.193,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,5.0
2026-07-20 21:54:27.433,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-07-20 21:54:27.593,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-07-20 21:54:27.792,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-07-20 21:54:27.992,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-07-20 21:54:28.193,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,6.0
2026-07-20 21:54:28.432,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-07-20 21:54:28.593,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-07-20 21:54:28.792,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-07-20 21:54:28.993,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-07-20 21:54:29.192,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,7.0
2026-07-20 21:54:29.432,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,8.0
2026-07-20 21:54:29.592,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,8.0
2026-07-20 21:54:29.792,,,,,,,,,-40.0,0.0,0.0,0.0,0.0,0.0,8.0
