timestamp,ds0_c,ds1_c,ds2_c,ds3_c,ds4_c,bme_t_c,bme_p_hpa,bme_h_pct,target_c,comp,comp_allowed,hv,iso_duty,safe,up_s
2026-07-20 17:08:49.177,,,,,,28.69,927.9,18.6,-40.0,0.0,0.0,0.0,0.0,0.0,27.0
2026-07-20 17:08:49.450,,,,,,28.69,927.9,18.6,-40.0,0.0,0.0,0.0,0.0,0.0,27.0
2026-07-20 17:08:49.577,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,27.0
2026-07-20 17:08:49.775,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,27.0
2026-07-20 17:08:49.977,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,28.0
2026-07-20 17:08:50.176,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,28.0
2026-07-20 17:08:50.379,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,28.0
2026-07-20 17:08:50.575,,,,,,28.69,927.9,17.9,-40.0,0.0,0.0,0.0,0.0,0.0,28.0
2026-07-20 17:08:50.775,,,,,,28.69,927.9,17.9,-40.0,0.0,0.0,0.0,0.0,0.0,28.0
2026-07-20 17:08:50.977,,,,,,28.68,927.9,18.6,-40.0,0.0,0.0,0.0,0.0,0.0,29.0
2026-07-20 17:08:51.176,,,,,,28.68,927.9,18.6,-40.0,0.0,0.0,0.0,0.0,0.0,29.0
2026-07-20 17:08:51.377,,,,,,28.68,927.9,18.6,-40.0,0.0,0.0,0.0,0.0,0.0,29.0
2026-07-20 17:08:51.576,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,29.0
2026-07-20 17:08:51.775,,,,,,28.69,927.9,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,29.0
2026-07-20 17:08:51.977,,,,,,28.68,927.8,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,30.0
2026-07-20 17:08:52.177,,,,,,28.68,927.8,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,30.0
2026-07-20 17:08:52.376,,,,,,28.68,927.8,18.5,-40.0,0.0,0.0,0.0,0.0,0.0,30.0
2026-07-20 17:08:52.576,,,,,,28.69,928.0,17.6,-40.0,0.0,0.0,0.0,0.0,0.0,30.0
2026-07-20 17:08:52.775,,,,,,28.69,928.0,17.6,-40.0,0.0,0.0,0.0,0.0,0.0,30.0
2026-07-20 17:08:52.992,,,,,,28.69,927.8,18.2,-40.0,0.0,0.0,0.0,0.0,0.0,31.0
2026-07-20 17:08:53.177,,,,,,28.69,927.8,18.2,-40.0,0.0,0.0,0.0,0.0,0.0,31.0
